lookback_bars,lookback_label,trigger_mode,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
180,1.5m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,34,23.52941176470588,-11.557406889295644,-0.33992373203810716,0.5753849056944779,15.335213919005202,8,21,14.285714285714285,-13.052729532616668,-0.6215585491722223,0.31001614992004334,12.038786086081018,7,10,50.0,4.563613324612988,0.45636133246129884,1.8721141441372064,3.07676997865714,3,3,0.0,-3.0682906812919657,-1.0227635604306553,0.0,2.0495366973179623,3,1.1315472004825713,55.88235294117647,32.35294117647059,23.52941176470588,32.35294117647059,8.823529411764707,-11.699184401969308
180,1.5m,either,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,14,21.428571428571427,-5.311527353921532,-0.37939481099439515,0.5278714043302316,6.177473424037209,6,13,23.076923076923077,-4.302643871464632,-0.33097260549727936,0.5798727516938583,5.168589941580309,5,0,0.0,0.0,0.0,,0.0,0,1,0.0,-1.0088834824569,-1.0088834824569,0.0,0.0,1,1.0473461511227171,57.14285714285714,21.428571428571427,21.428571428571427,35.714285714285715,0.0,-11.845603549578183
480,4m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
480,4m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
240,2m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
720,6m,either,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,20.0,-4.1945052798529305,-0.41945052798529303,0.48558412104245013,5.11765853977092,5,8,25.0,-2.1765722974820623,-0.2720715371852578,0.6452774858818409,3.0997255574000517,3,2,0.0,-2.0179329823708683,-1.0089664911854341,0.0,1.0074894202206424,2,0,0.0,0.0,0.0,,0.0,0,0.8097414730048401,40.0,20.0,20.0,20.0,0.0,-14.087657484539426
180,1.5m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,3,0.0,-3.1447074435808666,-1.0482358145269555,0.0,2.096129850004756,3,2,0.0,-2.1051918712599234,-1.0525959356299617,0.0,1.0566142776838123,2,1,0.0,-1.0395155723209433,-1.0395155723209433,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0488876933782294,66.66666666666666,0.0,0.0,66.66666666666666,0.0,-14.109101850975009
240,2m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,13,23.076923076923077,-4.586115703161226,-0.35277813101240196,0.5611720348659727,6.43959869839532,6,11,27.27272727272727,-2.411633780861229,-0.2192394346237481,0.7086113026333111,4.265116776095324,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.952380748996657,53.84615384615385,23.076923076923077,23.076923076923077,30.76923076923077,0.0,-14.40466719698015
720,6m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-3.2014270449896687,-0.5335711741649448,0.3826773267332345,4.178412919601232,4,3,33.33333333333333,-0.05292274091470661,-0.01764091363823554,0.9740254215624705,1.0299086155262702,1,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,0.8699795374181484,50.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,-14.775842809706475
720,6m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-3.2014270449896687,-0.5335711741649448,0.3826773267332345,4.178412919601232,4,3,33.33333333333333,-0.05292274091470661,-0.01764091363823554,0.9740254215624705,1.0299086155262702,1,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,0.8699795374181484,50.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,-14.775842809706475
60,0.5m,rebreak,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,43,30.23255813953488,-5.673845446803046,-0.13194989411169875,0.8183691907419244,11.54913829490986,9,27,33.33333333333333,-1.1981433318614785,-0.04437567895783254,0.9368538382805769,10.033728591534823,9,12,25.0,-3.3958129550869938,-0.28298441292391613,0.6322150634188339,3.343350781420298,3,4,25.0,-1.0798891598545721,-0.26997228996364303,0.6437263290504626,1.0114364912714178,2,1.140614384251403,46.51162790697674,37.2093023255814,30.23255813953488,16.27906976744186,6.976744186046512,-15.345535952339773
360,3m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,26,19.230769230769234,-12.066807343220942,-0.464107974739267,0.44620417633561094,13.899799157116648,12,21,14.285714285714285,-12.751134641517606,-0.6071968876913145,0.3154087817958899,13.731052192051461,12,4,50.0,1.6916415150116781,0.42291037875291954,1.78460342164261,1.1322594416970484,2,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.9226558493739101,38.46153846153847,26.923076923076923,19.230769230769234,19.230769230769234,7.6923076923076925,-15.922015037107547
240,2m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,5,0.0,-5.165347787332111,-1.0330695574664222,0.0,4.142894279883461,5,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,1,0.0,-1.0161264276951951,-1.0161264276951951,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.9044739052139559,60.0,0.0,0.0,60.0,0.0,-16.5527013004029
240,2m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,14,21.428571428571427,-5.602242130856421,-0.40016015220403006,0.5114446442724393,7.455725126090515,7,11,27.27272727272727,-2.411633780861229,-0.2192394346237481,0.7086113026333111,4.265116776095324,4,2,0.0,-2.1483858693922437,-1.0741929346961219,0.0,1.0161264276951953,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.9506364615747144,50.0,21.428571428571427,21.428571428571427,28.57142857142857,0.0,-17.133432420193422
720,6m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,10.0,-7.258359446745246,-0.7258359446745246,0.2147113341689733,6.246597198830304,6,7,14.285714285714285,-4.109855142670282,-0.5871221632386118,0.32563577978665603,3.098092894755342,3,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,0.6714081255551725,40.0,10.0,10.0,30.0,0.0,-20.2868463558719
720,6m,rebreak,ALL,全候補,84,29.761904761904763,-17.839355463791286,-0.21237327933084865,0.6951279296838583,16.83444330727588,6,66,30.303030303030305,-15.166703498827404,-0.22979853786102128,0.6702097431573142,16.059547412321294,6,16,31.25,-0.6631022882558644,-0.04144389301599152,0.9369419653818076,4.249961346213517,4,2,0.0,-2.009549676708018,-1.004774838354009,0.0,1.0029752672278325,2,1.0204539732685634,41.66666666666667,28.57142857142857,23.809523809523807,15.476190476190476,3.571428571428571,-25.998054224156828
480,4m,rebreak,ALL,全候補,127,29.92125984251969,-24.00059095392718,-0.18898103113328488,0.7307955128255205,24.224907385161973,12,98,29.591836734693878,-20.943396096542926,-0.2137081234341115,0.6988384540309529,21.99444751364096,12,24,37.5,1.9832434533231558,0.08263514388846482,1.1361066020391852,4.255996214781699,3,5,0.0,-5.0404383107074135,-1.0080876621414827,0.0,4.027392107247544,5,1.1530345142631053,48.818897637795274,34.645669291338585,25.196850393700785,22.04724409448819,7.874015748031496,-28.702054267937502
480,4m,either,ALL,全候補,140,28.57142857142857,-26.808554102308673,-0.19148967215934767,0.7336876830163376,28.49956666325869,13,109,28.440366972477065,-21.57762671384448,-0.19795987810866497,0.7264514290894332,24.989792164329057,13,26,34.61538461538461,-0.19048907775678248,-0.00732650299064548,0.9886241107343752,5.29746930416459,4,5,0.0,-5.0404383107074135,-1.0080876621414827,0.0,4.027392107247544,5,1.1608198181032947,50.0,35.0,26.42857142857143,22.857142857142858,7.857142857142857,-37.19430366705254
720,6m,either,ALL,全候補,97,27.835051546391753,-21.84142641185077,-0.2251693444520698,0.68751210956041,22.486217732996106,8,74,29.72972972972973,-13.97130763320839,-0.18880145450281607,0.7322094039291125,16.51385502436303,8,21,23.809523809523807,-5.860569101934359,-0.27907471913973136,0.6270292336251758,8.315168718194963,6,2,0.0,-2.009549676708018,-1.004774838354009,0.0,1.0029752672278325,2,1.0606122243340605,46.391752577319586,29.896907216494846,24.742268041237114,19.587628865979383,4.123711340206185,-37.70882903566889
720,6m,stagnation,ALL,全候補,57,26.31578947368421,-21.607074375548684,-0.3790714802727839,0.48574104170362054,24.365729007835128,8,44,29.545454545454547,-14.311335323791472,-0.32525762099526073,0.5347331815114038,17.06998995607791,8,13,15.384615384615385,-7.29573905175721,-0.5612106962890162,0.351865853073934,9.277809414952713,7,0,0.0,0.0,0.0,,0.0,0,0.9666493458297404,43.859649122807014,29.82456140350877,17.543859649122805,21.052631578947366,7.017543859649122,-39.48393836900364
90,0.75m,either,ALL,全候補,432,32.870370370370374,-33.99394665691579,-0.07868969133545321,0.8823975220733222,54.160754445629564,20,275,33.45454545454545,-17.65525803681379,-0.06420093831568652,0.9039320536716318,35.47152323244073,17,126,35.714285714285715,0.6201419743136818,0.004921761700902237,1.0078447106892903,17.661114291528122,12,31,16.129032258064516,-16.95883059441568,-0.5470590514327639,0.35338212962616206,20.281120462045514,12,1.187283149422066,52.54629629629629,39.120370370370374,28.47222222222222,20.833333333333336,8.333333333333332,-47.222326142415255
480,4m,stagnation,ALL,全候補,82,25.609756097560975,-30.871041732571175,-0.3764761186898924,0.5045976500854851,36.64544109997927,16,67,26.865671641791046,-23.487259414093433,-0.35055611065811093,0.5306849914125699,29.261658781501524,16,14,21.428571428571427,-6.381972433822728,-0.4558551738444806,0.43359206974251446,8.364042797018229,8,1,0.0,-1.0018098846550112,-1.0018098846550112,0.0,0.0,1,0.980549394744228,40.243902439024396,28.04878048780488,18.29268292682927,17.073170731707318,7.317073170731707,-51.69207575282735
360,3m,rebreak,ALL,全候補,154,27.27272727272727,-40.772909525710276,-0.2647591527643524,0.6393514330129332,45.45661144515071,13,114,26.31578947368421,-34.16230310459124,-0.2996693254788705,0.5983861814451674,36.151335230424635,13,34,35.294117647058826,-0.5606770666778675,-0.016490501961113752,0.9744472052301872,9.048861076961503,6,6,0.0,-6.049929354441176,-1.0083215590735293,0.0,5.036883150981306,6,1.0966869570271356,45.45454545454545,30.519480519480517,22.727272727272727,20.12987012987013,5.844155844155844,-56.22956004505587
360,3m,either,ALL,全候補,168,26.190476190476193,-43.165195796439626,-0.2569356892645216,0.6567717866419722,47.84889771588007,14,126,25.396825396825395,-34.38085684424064,-0.272863943208259,0.6403555936191166,36.369888970074044,14,36,33.33333333333333,-2.734409597757806,-0.07595582215993905,0.8866126065459198,11.22259360804144,7,6,0.0,-6.049929354441176,-1.0083215590735293,0.0,5.036883150981306,6,1.1236076365023833,47.61904761904761,32.73809523809524,24.404761904761905,22.023809523809522,7.142857142857142,-61.779682713135124
90,0.75m,rebreak,ALL,全候補,405,31.851851851851855,-52.259030822253486,-0.12903464400556416,0.8094755299693479,61.986652011764775,20,259,31.66023166023166,-38.44871910992177,-0.14845065293406087,0.7833702060511712,43.58495681838637,18,119,36.134453781512605,2.084014859320629,0.017512729910257388,1.028305243529443,17.373578271717697,10,27,14.814814814814813,-15.894326571652346,-0.5886787619130499,0.3142523149835555,17.232242964998644,12,1.1266270068404636,49.382716049382715,35.80246913580247,25.925925925925924,19.25925925925926,7.160493827160494,-65.96153904006283
360,3m,stagnation,ALL,全候補,102,24.509803921568626,-41.7757635168043,-0.4095663089882774,0.4652044416914189,46.67440311212378,13,78,24.358974358974358,-32.764502199033785,-0.42005772050043316,0.4553896965193281,35.93071185284763,13,22,27.27272727272727,-6.996907861706486,-0.3180412664412039,0.5610379866686163,12.725761622471648,12,2,0.0,-2.0143534560640255,-1.0071767280320127,0.0,1.0018098846550114,2,0.9378723757234712,37.254901960784316,26.47058823529412,16.666666666666664,15.686274509803921,7.8431372549019605,-66.0137145231447
60,0.5m,either,ALL,全候補,566,32.86219081272085,-39.30387244236962,-0.06944147074623608,0.8972535745416965,62.34796915461756,17,347,34.5821325648415,-12.88112270330437,-0.0371213910758051,0.9442783617204731,33.23638747556042,16,180,32.77777777777778,-8.260317241702582,-0.045890651342792126,0.9311354085380507,28.631324437451422,17,39,17.94871794871795,-18.162432497362666,-0.4657033973682735,0.4218267681015486,22.47728412332052,15,1.1742261633957265,49.64664310954063,38.33922261484099,29.681978798586574,17.6678445229682,6.890459363957597,-67.18375772951036
60,0.5m,stagnation,ALL,全候補,322,32.298136645962735,-44.587970728025454,-0.13847195878268775,0.7948178024028751,58.001414030857774,17,207,32.367149758454104,-28.43542604336253,-0.1373692079389494,0.7959360393882547,42.80436036939677,17,99,35.35353535353536,-4.769954437829311,-0.048181357957871825,0.9258788454298865,20.865978782055322,12,16,12.5,-11.382590246833619,-0.7114118904271012,0.16366114133080267,13.610021977151549,14,1.134949876037293,45.962732919254655,35.40372670807454,26.08695652173913,16.149068322981368,6.211180124223603,-67.57133959386294
120,1m,either,ALL,全候補,372,31.451612903225808,-50.16336887797252,-0.1348477658010014,0.8045791372919184,62.64926558445209,20,239,32.21757322175732,-28.503834136196204,-0.11926290433554897,0.8261662358533143,40.98973084267577,13,108,35.18518518518518,-2.438293505826593,-0.0225767917206166,0.9649259846858499,19.803245073484838,8,25,8.0,-19.221241235949723,-0.768849649437989,0.1716310571668441,21.205614710233252,20,1.14165119941421,50.0,37.096774193548384,26.881720430107524,20.161290322580644,7.795698924731183,-71.48644940698955
90,0.75m,stagnation,ALL,全候補,245,30.612244897959183,-52.48440938348978,-0.21422207911628482,0.6862613081556919,57.7035777911788,14,164,29.878048780487802,-40.904499969165215,-0.2494176827388123,0.6389837802916036,46.123668376854255,14,70,34.285714285714285,-5.079684375187581,-0.07256691964553687,0.8877556360958442,12.455499306496456,8,11,18.181818181818183,-6.500225039136989,-0.5909295490124535,0.25521532172455524,8.727656769454919,9,1.033380088683519,41.63265306122449,29.795918367346943,21.63265306122449,14.69387755102041,5.3061224489795915,-76.17655208981903
240,2m,rebreak,ALL,全候補,205,27.31707317073171,-56.40932334676266,-0.2751674309598179,0.6218238776835121,58.403367863697405,18,139,26.618705035971225,-41.90646296216453,-0.3014853450515434,0.5925221411818727,43.90050747909928,14,55,34.54545454545455,-3.6682930639287736,-0.0666962375259777,0.8966195000556705,8.482262805268759,4,11,0.0,-10.834567320669365,-0.9849606655153967,0.0,9.829903549277097,11,1.0903953838017446,49.26829268292683,30.73170731707317,21.463414634146343,23.414634146341466,6.341463414634147,-78.8909628355573
120,1m,stagnation,ALL,全候補,214,29.439252336448597,-57.3169550137025,-0.2678362383817874,0.6161823606078672,68.96740085031884,18,144,27.77777777777778,-47.73094193843833,-0.3314648745724884,0.5364579858779702,56.13018694571243,18,63,33.33333333333333,-7.15476586013711,-0.11356771206566842,0.8284438554590972,14.819284267801915,7,7,28.57142857142857,-2.4312472151270614,-0.34732103073243736,0.47812518450016694,4.658678945444991,5,0.9824541815643688,38.78504672897196,27.570093457943923,19.626168224299064,11.682242990654206,4.672897196261682,-86.59968685136602
240,2m,stagnation,ALL,全候補,133,21.804511278195488,-61.210500416977524,-0.46022932644344006,0.41547944278059024,60.2324777674277,19,97,19.587628865979383,-49.478541775279986,-0.510088059538969,0.3706153406557738,48.500519125730165,19,32,31.25,-7.674849879516518,-0.2398390587348912,0.6519010328617474,10.41095039582153,8,4,0.0,-4.057108762181018,-1.0142771905452546,0.0,3.053184455951717,4,0.886837277572519,34.58646616541353,24.06015037593985,15.037593984962406,14.285714285714285,6.7669172932330826,-89.90387757724744
60,0.5m,rebreak,ALL,全候補,518,31.66023166023166,-60.74525260533614,-0.11726882742342884,0.8284663588787418,67.38570194781921,16,319,32.60188087774294,-35.04317359585354,-0.10985320876443115,0.838980066793861,41.68362293833657,16,165,32.72727272727273,-9.652919357362832,-0.05850254155977474,0.9115886541756943,24.089996523045414,16,34,17.647058823529413,-16.04915965211978,-0.4720341074152876,0.4124594324459231,17.387076045466085,14,1.1077441465898972,46.33204633204633,35.907335907335906,27.027027027027028,16.023166023166024,6.370656370656371,-91.81579027194132
240,2m,either,ALL,全候補,227,25.55066079295154,-67.16621661735545,-0.2958864168165438,0.6057376555900623,69.16026113429022,19,153,25.49019607843137,-44.315028143660456,-0.28964070682131016,0.6169597906968853,46.309072660595234,18,61,31.147540983606557,-9.965246581728916,-0.16336469806112977,0.7614849459528067,13.328090248543958,6,13,0.0,-12.88594189196607,-0.9912262993820053,0.0,11.881278120573802,13,1.0912392357405953,49.33920704845815,31.718061674008812,22.026431718061673,24.229074889867842,7.488986784140969,-99.99238581067881
120,1m,rebreak,ALL,全候補,355,29.295774647887324,-76.11372649472372,-0.21440486336541895,0.6983079183191478,79.12549997707785,22,227,29.955947136563875,-47.798236468345124,-0.21056491836275384,0.7027635097941526,50.81000995069928,14,104,33.65384615384615,-7.112776846011048,-0.06839208505779854,0.8958290419398642,15.576617365985008,7,24,4.166666666666666,-21.20271318036755,-0.8834463825153146,0.08612220063737898,20.198647649663304,21,1.0793407040349894,47.04225352112676,33.52112676056338,23.661971830985916,20.0,7.323943661971831,-107.58974523934899
180,1.5m,stagnation,ALL,全候補,168,22.023809523809522,-74.23769657564046,-0.4418910510454789,0.43084269000913483,76.32355681362908,16,117,20.51282051282051,-55.28440565875254,-0.47251628768164566,0.40341566689519404,57.37026589674115,16,45,28.888888888888886,-12.885862327625734,-0.28635249616946074,0.5934900618400153,17.59288632882598,8,6,0.0,-6.067428589262182,-1.0112380982103637,0.0,5.063504283032881,6,0.9282311892100003,37.5,26.190476190476193,15.476190476190476,16.666666666666664,7.738095238095238,-113.11834208637138
180,1.5m,either,ALL,全候補,280,25.71428571428571,-79.20780577682385,-0.2828850206315137,0.6218463023625626,82.80058501139094,20,182,26.923076923076923,-44.70635202022535,-0.245639296814425,0.6691081829373401,48.29913125479247,10,81,28.39506172839506,-17.3375859563136,-0.2140442710656,0.69682516504774,23.12212238940629,10,17,0.0,-17.163867800284887,-1.0096392823696991,0.0,16.15620312644259,17,1.1352945550293134,50.71428571428571,34.64285714285714,22.5,25.0,9.642857142857144,-124.2227489574114
180,1.5m,rebreak,ALL,全候補,264,25.37878787878788,-87.16287711634439,-0.3301624133194863,0.5592132388491535,89.15692163327921,20,172,26.744186046511626,-53.10066939899279,-0.3087248220871674,0.5841833577298944,55.09471391592758,10,77,27.27272727272727,-18.949714488363423,-0.24610018816056392,0.6550159231430887,20.738426858793506,10,15,0.0,-15.112493228988185,-1.0074995485992124,0.0,14.10482855514589,15,1.0787984786259255,47.34848484848485,30.303030303030305,19.696969696969695,23.106060606060606,7.575757575757576,-135.95320132512907
