timeframe,strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars,avg_break_depth_atr,avg_reclaim_atr,avg_range_atr,avg_activity_ratio,avg_mfe_16_atr,avg_mae_16_atr,avg_mfe_r,avg_mae_r,hit_1atr_first_16
D1,WICK_L120_RAW_RR15,GBPJPY,68,32.35294117647059,-14.150083866854315,-0.20808946863021052,0.6935200979996469,20.592179539091404,13,3.5,0.25270363846849037,0.4654389621444624,1.2341522126600393,1.2917221911823642,2.519132658023507,2.8850504692011127,1.1837255969600557,1.2719135888841162,48.529411764705884
H4,WICK_L120_BODY_RR15,SILVER,91,40.65934065934066,-14.41441362996547,-0.15840014977984032,0.765210741476312,22.66657569510272,6,9.538461538461538,0.26538506284674224,1.0017226956601473,1.5135192402461382,1.5920893330282542,2.3018810664886513,1.83809523033894,1.1596865208449019,0.9797125856557675,48.35164835164835
H4,WICK_L120_ACTIVITY_RR15,USDJPY,52,30.76923076923077,-14.771775837642135,-0.28407261226234876,0.5898198929465791,18.049540947593037,6,8.326923076923077,0.33133010262388524,1.1283569484914633,1.7205663209828377,1.815094113167674,2.0519973550875275,2.6635229075377187,0.8023348508583557,1.0827071975204146,40.38461538461539
H4,WICK_L120_RAW_RR15,AUDJPY,379,40.369393139841684,-14.929416690050743,-0.039391600765305394,0.9369778312780143,38.79196253422961,11,3.474934036939314,0.3059250251589718,0.4110711978759902,1.2509214397458583,1.305814666996289,2.36117872415871,2.484171680851075,1.2694970478353373,1.1485479184066034,48.284960422163586
H4,WICK_L55_BODY_RR15,USDJPY,150,38.0,-15.391973322179858,-0.10261315548119905,0.8375259162578749,19.82814478901436,8,7.04,0.2514225085502574,0.8970397654526986,1.3905280268289186,1.4527170277291603,2.334065438318609,2.5329004979922716,1.0741908818955566,1.1097611556131541,46.666666666666664
H4,CLOSEFAIL_L120_W6_BODY_RR15,GBPJPY,228,38.15789473684211,-15.666071565356804,-0.06871084019893335,0.8905382357770145,24.774939579512953,10,8.43859649122807,0.8568867423569553,0.4914406620182659,1.244853666648574,1.2932917129155392,2.1905757844316414,2.415984954230724,1.0462333447370213,0.9872088838035653,49.122807017543856
H4,CLOSEFAIL_L120_W6_BODY_RR15,USDJPY,209,38.75598086124402,-15.703775308388291,-0.07513768090137939,0.878584054916165,24.163075965668444,13,9.009569377990431,0.8670861027699697,0.5009574792395209,1.2626621144460393,1.3247450288890352,2.314383780754911,2.2065553382261216,1.0951979763187119,1.0308231129718934,49.760765550239235
H4,WICK_L120_BODY_RR15,USDJPY,98,35.714285714285715,-15.75169036898895,-0.16073153437743826,0.7536184855283634,17.74254412047211,6,5.86734693877551,0.25242530401117896,0.8737485738037903,1.3747186464395045,1.4364941193679566,2.423031386037413,2.6698086026064227,1.0357951516461394,1.129757582796295,45.91836734693878
H4,WICK_L20_STRICT_RR15,SILVER,75,36.0,-15.79921604235941,-0.21065621389812547,0.6899882397704162,19.727494638965624,11,12.52,0.3047189036267817,1.3417584802437594,1.9199986785480174,2.0527595005675545,1.9439965488078137,2.092283454960596,0.9952485476765494,1.0472378981447494,42.66666666666667
H4,WICK_L20_BODY_RR15,XAUUSD,229,38.864628820960704,-15.924613407085717,-0.06953979653749222,0.888390099488127,27.259636614669063,11,9.270742358078603,0.2766821697317838,0.9859712029890172,1.511646847260445,1.582668214026048,2.1457763652383055,2.212536130141181,1.193183562626536,1.0404438732224321,50.65502183406113
H4,WICK_L120_BODY_RR15,GBPJPY,109,36.69724770642202,-16.2252299609885,-0.14885532074301377,0.7677528481574779,20.52940114025452,8,8.577981651376147,0.22051343054546674,0.9289410424228097,1.33427971516341,1.4175806546712526,1.84895628254752,2.300623565572387,1.0405295947053066,0.9837968609628248,44.95412844036697
D1,CLOSEFAIL_L20_W6_BODY_RR15,USDJPY,112,37.5,-16.561921872716958,-0.14787430243497285,0.7555368193830224,20.197098578830815,7,8.482142857142858,0.8721513561878289,0.5065832967799492,1.3412842279862751,1.3965403357573842,2.3292479796781445,2.4284303507316127,0.9312852100325024,1.0165131428559244,49.107142857142854
H4,WICK_L20_STRICT_RR15,GBPJPY,80,32.5,-17.451842970166805,-0.21814803712708505,0.6642446466733262,16.436147602547287,6,13.3375,0.28877434733768625,1.3369679244831967,1.8167019855550255,1.9764372935270003,1.7651022853413534,2.281956361705041,0.8398550827009685,0.9683972147696641,42.5
H4,WICK_L55_BODY_RR15,CHFJPY,188,37.765957446808514,-17.79651779569211,-0.09466232870048995,0.8502439040592648,26.143552214926274,11,8.079787234042554,0.24333987237041368,0.8705299936374796,1.2990666128289632,1.3430515104839442,2.3266050054064005,2.02267589707753,1.0721922817312097,0.9671220727759775,47.340425531914896
H4,CLOSEFAIL_L20_W8_STRICT_RR15,XAUUSD,70,31.428571428571427,-18.446869946002067,-0.2635267135143152,0.6163266038358008,18.81346829138145,6,12.571428571428571,1.0193953102620064,0.6857685998507256,1.8170272779504566,1.94037555203167,1.9090973249929126,2.4519128800154033,0.8968123076505686,1.009257409465394,35.714285714285715
H4,WICK_L55_ACTIVITY_RR15,AUDJPY,96,33.33333333333333,-18.46353096996941,-0.192328447603848,0.714230322397037,27.93084102853068,8,9.427083333333334,0.2752629439493261,1.1333073404556313,1.617167415513962,1.6971829444732311,2.0639664660785177,2.3179287137558893,1.0141935907653366,1.0131739331830962,48.95833333333333
H4,WICK_L20_STRICT_RR15,XAUUSD,72,30.555555555555557,-19.05921965986395,-0.2647113841647771,0.6188018290653103,25.161473849880192,8,12.152777777777779,0.2682172408629288,1.3569920998938823,1.8530070610347724,1.9910577937479976,2.000820797450281,2.2052719561648244,1.1381069850712582,1.0784655977187887,37.5
H4,WICK_L20_STRICT_RR15,AUDJPY,72,31.944444444444443,-19.179634441292563,-0.26638381168461894,0.6074689042591913,22.41119264337777,8,12.097222222222221,0.2653040036370082,1.1786310191168827,1.616672564280794,1.6955776525054636,1.7291466454276074,2.431727142280172,0.9678690236448401,1.0391439085644647,50.0
H4,WICK_L120_RAW_RR15,CHFJPY,444,40.99099099099099,-19.49444190879779,-0.04390640069549052,0.9301471747847286,34.44354322625503,10,4.04954954954955,0.2819429175467406,0.41387640225981687,1.215157511515629,1.2647410499087377,2.6716244152461748,2.0724969437802754,1.2026882984482021,1.1115105478834155,50.0
H4,CLOSEFAIL_L55_W6_BODY_RR15,CHFJPY,346,39.59537572254335,-19.704597225822113,-0.0569497029648038,0.9075668723747002,41.378708504993305,11,9.239884393063583,0.8196127188156906,0.46852039566728143,1.1964617193668128,1.2435731848066123,2.3311697878577955,2.0790841979691304,1.1892623328654317,0.9948438171999304,50.28901734104046
H4,CLOSEFAIL_L55_W6_BODY_RR15,GBPJPY,365,38.9041095890411,-20.36061090299502,-0.055782495624643894,0.9095799755216714,33.4249410482334,10,8.983561643835616,0.8677629133962643,0.5130673427439723,1.2667074473789492,1.3243093247551312,2.1318266028843453,2.4487838035885754,1.0435503138570943,0.9764255294341343,47.94520547945205
D1,WICK_L55_RAW_RR15,SILVER,118,38.13559322033898,-20.408720101691966,-0.17295525509908447,0.7475620726659279,28.841165289110428,10,4.016949152542373,0.2826146747136152,0.4921023261365188,1.2855327067796773,1.350109648406429,2.3176377464492344,2.65185282869855,1.1469982795813545,1.1161881172473076,48.30508474576271
H4,CLOSEFAIL_L55_W6_BODY_RR15,XAUUSD,289,39.10034602076124,-20.51476248540852,-0.07098533731975266,0.8836541861256729,39.64152325479964,14,10.176470588235293,0.9337452617377154,0.44470138957797406,1.2640399509444573,1.327613679374695,2.263711724282927,2.2691622748272224,1.054902071180369,0.9973777844357169,50.17301038062284
H4,WICK_L55_BODY_RR15,EURJPY,174,36.206896551724135,-20.568608413890537,-0.11821039318327894,0.8150089542878729,27.338162557478245,9,7.35632183908046,0.24834832386995345,0.8864668427169975,1.3235468820308645,1.3846890992284515,2.187980975764447,2.223553776847336,1.0181628046485838,0.9852370473978641,50.0
H4,CLOSEFAIL_L20_W6_ACTIVITY_RR15,AUDJPY,164,35.97560975609756,-20.60077445739915,-0.12561447839877532,0.8003081098329875,38.55661508081052,10,11.573170731707316,0.9997644387364878,0.5318276924806531,1.5473397199775532,1.6296762973709868,2.08260256898933,2.3917454447644464,0.9612340937179253,0.9666035877821544,46.95121951219512
D1,WICK_L55_RAW_RR15,XAUUSD,128,35.9375,-20.744779014131815,-0.1620685860479048,0.7541607698488608,24.307847526740087,8,3.6484375,0.36373177445407,0.46967509829556103,1.2981862164024198,1.3594182593807684,2.2725366341772903,2.879442150633918,1.0079065354111583,1.2358383572496958,50.78125
H4,WICK_L20_BODY_RR15,EURJPY,296,37.83783783783784,-21.93541527488918,-0.07410613268543642,0.8813313091370575,37.80143294419613,14,6.554054054054054,0.24975129685327765,0.8397657889961225,1.2649604937912924,1.3118108120187186,2.286353052393576,2.308693648940189,1.0203124830543395,1.0018092125025013,49.66216216216216
D1,WICK_L120_RAW_RR15,XAUUSD,89,32.58426966292135,-22.292587895284775,-0.250478515677357,0.638684357820359,25.4024894884814,8,3.561797752808989,0.3644885780718136,0.5293281326459843,1.3785051289512804,1.4529466895604424,2.4634615275552147,3.024622815304487,0.9984539637650912,1.3334977424742893,48.31460674157304
H4,CLOSEFAIL_L55_W6_BODY_RR15,AUDJPY,333,39.33933933933934,-23.041211103204574,-0.06919282613574947,0.8873687505799195,36.37302060810468,8,9.258258258258259,0.8971060054431508,0.48079491080423536,1.2683720542525598,1.32891399012444,2.143380320601176,2.460128317394186,1.001222174743976,0.9984831619490507,43.24324324324324
H4,WICK_L120_ACTIVITY_RR15,GBPJPY,64,28.125,-23.37705357415464,-0.36526646209616626,0.4808461281162956,22.959016503838658,7,12.921875,0.2691596852330617,1.2101670832702278,1.7049018720248177,1.8277622436441145,1.75620950149486,2.106721512641613,0.8524944814678987,1.0161330450649246,42.1875
H4,CLOSEFAIL_L55_W6_BODY_RR15,SILVER,265,43.39622641509434,-23.728496457128553,-0.08954149606463604,0.8595960367139145,32.814841096762365,8,10.984905660377358,0.9529214196760027,0.4736873932824307,1.3160908624029803,1.389005563042284,2.218222079294932,1.9412297171779405,1.141334404375591,1.0103890514948979,51.698113207547166
D1,WICK_L20_RAW_RR15,USDJPY,208,36.05769230769231,-23.92604500503689,-0.11502906252421582,0.8203863899508593,31.466719081201383,9,3.3798076923076925,0.2881953435867652,0.4446966194645366,1.197696368061418,1.2376926444421332,2.0915875704410616,2.318334051602655,1.1369472778245902,1.1476536875236958,48.55769230769231
H4,WICK_L55_STRICT_RR15,GBPJPY,53,22.641509433962266,-24.78220146443635,-0.46758870687615756,0.37953658374698307,23.90195647947217,8,13.773584905660377,0.2969061943944903,1.3758388283349692,1.8727521510795013,2.0697018898209483,1.4705185201895559,2.574952383145357,0.6561844435182311,1.0877297607578031,33.9622641509434
H4,WICK_L120_RAW_RR15,XAUUSD,389,40.102827763496144,-24.967592717560695,-0.06418404297573443,0.8992776348243335,41.063470224734665,8,4.249357326478149,0.32797524000508127,0.4385584440441193,1.336676670719258,1.398176234665586,2.1251301986774993,2.5066872135697804,1.2749511050888003,1.2325514686345,48.84318766066838
H4,WICK_L20_BODY_RR15,USDJPY,251,37.84860557768924,-25.472179834983585,-0.1014827881871856,0.8393787432735371,30.495428038004896,7,6.8804780876494025,0.23670243158737753,0.8880203621354412,1.3441601185359526,1.3959780607818861,2.197705386091894,2.4561872406030236,1.0902737804063514,1.0870289410758518,49.00398406374502
H4,WICK_L20_ACTIVITY_RR15,SILVER,155,38.70967741935484,-25.840398422587548,-0.1667122478876616,0.7521293443001952,34.67861160605456,11,11.316129032258065,0.3176166252928793,1.1924484409357736,1.8009596473208045,1.910469189494888,2.1285907750067876,2.0243706999161146,1.0694278091524676,0.9996570717788612,47.74193548387097
H4,CLOSEFAIL_L20_W6_ACTIVITY_RR15,XAUUSD,142,34.50704225352113,-26.128847929282564,-0.1840059713329758,0.7198182393312151,30.340957770190087,9,12.690140845070422,1.0210052644579417,0.5881905039474313,1.731044375799041,1.8264111675050612,1.9678853276559702,2.220130143184052,0.993001089278837,0.992149189502157,47.183098591549296
H4,WICK_L55_BODY_RR15,SILVER,141,39.00709219858156,-26.597148603062962,-0.18863225959619123,0.7256994488285107,37.0226278810279,11,9.907801418439716,0.285698246880601,0.9921593273557328,1.5186934108537995,1.6010804221127881,2.238416206588753,1.9227591484701383,1.1456495125360755,1.024450238648655,49.645390070921984
H4,WICK_L55_BODY_RR15,AUDJPY,155,34.193548387096776,-27.425621523984553,-0.17693949370312614,0.7366652936065529,30.71340076897175,8,7.225806451612903,0.24501394278050923,0.9374637870217005,1.3874639205045902,1.4451018781692615,1.97538457319463,2.3587945125933967,1.0331290934044377,1.0781166897727221,51.61290322580645
H4,CLOSEFAIL_L120_W6_BODY_RR15,SILVER,160,41.25,-28.58352029505132,-0.17864700184407073,0.7378929688690085,39.4520260218458,9,10.94375,0.9406312672079921,0.47358906591599376,1.3306107514441243,1.4053631582883273,2.019643833547639,2.055631450984538,1.1053069502129327,1.0670081222778829,46.25
H4,WICK_L20_BODY_RR15,GBPJPY,280,37.857142857142854,-28.865745610460067,-0.10309194860878595,0.8358886262329979,31.497171349667862,11,8.196428571428571,0.2543693671289799,0.9446459562633298,1.3902291286202901,1.455202096647373,2.033474209569223,2.323629114120897,1.0436388229915037,0.9735920382097455,46.07142857142857
D1,WICK_L20_RAW_RR15,SILVER,222,39.63963963963964,-28.953578661718872,-0.13042152550323816,0.8031623156465246,32.90779979629938,12,3.779279279279279,0.28623260247773896,0.43452166929932506,1.2007806066549596,1.2389235054888998,2.295555292921857,2.4339114564349855,1.2067019532028271,1.1325615772912008,48.1981981981982
H4,WICK_L55_BODY_RR15,GBPJPY,171,35.08771929824561,-30.45905631012188,-0.17812313631650223,0.7285907448940169,31.924747196744658,10,8.415204678362572,0.25274329007954394,0.9585931463616837,1.4022546403971163,1.4866482862445016,1.880944911373248,2.4933756346464513,1.0114650506062566,1.024608731828442,42.10526315789473
H4,CLOSEFAIL_L20_W6_ACTIVITY_RR15,CHFJPY,180,35.0,-30.675348898813528,-0.1704186049934085,0.7356103873440052,44.40181802260866,9,11.877777777777778,0.926909766129103,0.5491970565505488,1.5123725970805761,1.584922684938328,1.9150129182917757,2.1700232000193838,0.9625425112954569,1.0129892061444883,43.333333333333336
H4,WICK_L20_ACTIVITY_RR15,AUDJPY,152,34.21052631578947,-30.792168960864863,-0.2025800589530583,0.6958721080426903,38.286978466716704,9,10.657894736842104,0.2824367696194141,1.1242989129006227,1.6146267443104818,1.6761867726909394,1.9973524904980517,2.224674489248268,1.0187620222428635,1.0235240741470908,51.31578947368421
H4,WICK_L20_ACTIVITY_RR15,GBPJPY,171,34.50292397660819,-32.02859110785114,-0.1873017023850944,0.7102105535740308,32.93750284017124,10,11.216374269005849,0.3054194120863067,1.1790424508835244,1.7063077118046424,1.8099295871204342,1.9417225117762573,2.3496914774799533,0.9721892604957397,0.9812647369035323,46.198830409356724
H4,CLOSEFAIL_L20_W6_BODY_RR15,EURJPY,561,39.39393939393939,-33.188789024408706,-0.05916005173691392,0.9029906312140974,50.20594231534841,10,8.705882352941176,0.8589626900016399,0.4969099951744815,1.2294438889674064,1.2834088302432038,2.252923968105535,2.4054470642524763,1.0674575674852695,0.9945267186886126,48.484848484848484
H4,WICK_L120_RAW_RR15,EURJPY,419,38.424821002386636,-34.741800002923725,-0.08291599046043849,0.8697621945469958,47.69228859971373,14,4.212410501193317,0.2935005934848234,0.435084187719325,1.2432939387568969,1.3028545178340645,2.3321580401033764,2.362771228960605,1.2188693811158449,1.1639079237231547,49.64200477326969
H4,CLOSEFAIL_L20_W6_BODY_RR15,GBPJPY,552,38.405797101449274,-36.88270274327402,-0.06681649047694568,0.8921401481576473,69.23803910800592,11,9.221014492753623,0.880067414701751,0.5193334701197027,1.2708986966932794,1.3239909941177364,2.1720062112089273,2.4133106171963474,1.006315956588687,0.97163972041604,47.10144927536232
H4,CLOSEFAIL_L20_W6_BODY_RR15,USDJPY,545,38.899082568807344,-37.17345241097758,-0.06820816956142675,0.8885252011469642,53.013325433398784,15,9.460550458715597,0.8762687980707575,0.46574164373982196,1.235049335220211,1.2868932798003292,2.1192111809244376,2.163038912380335,1.0570881215344683,1.0027857760991374,50.825688073394495
H4,WICK_L55_ACTIVITY_RR15,GBPJPY,108,27.77777777777778,-38.851510144312584,-0.3597362050399313,0.4953719114831709,38.4334730739966,7,11.824074074074074,0.3010851124520799,1.2098233898328141,1.7300657686398158,1.8545450893273048,1.7351790279590231,2.6123190990955374,0.8349777946793241,1.0608339279719066,39.81481481481482
D1,WICK_L20_RAW_RR15,GBPJPY,207,33.33333333333333,-39.27067089584685,-0.18971338597027462,0.7169368348004849,43.82119342805055,9,3.207729468599034,0.29063786199378766,0.4192064126392357,1.2059690885441465,1.2465241619641505,2.303983726663647,2.520947740405197,1.1601963807953986,1.1484033818765857,45.893719806763286
H4,CLOSEFAIL_L20_W6_BODY_RR15,CHFJPY,544,39.154411764705884,-39.36569833509874,-0.0723634160571668,0.8829714389576239,52.7714885199178,11,9.547794117647058,0.8494704548970006,0.4575064392123235,1.1949818444527969,1.2377574705762893,2.1820996451079933,2.09734300684024,1.1292669341366803,0.9820880435946026,48.713235294117645
H4,WICK_L20_BODY_RR15,AUDJPY,268,35.82089552238806,-41.5117544971433,-0.15489460633262425,0.764431302172048,46.00799350133763,7,7.735074626865671,0.2362756632308074,0.906262770039744,1.3270930481207217,1.3623239361792951,1.955062314281085,2.3097838010297433,1.0497937730258529,1.0813389325626372,50.74626865671642
H4,WICK_L55_RAW_RR15,XAUUSD,623,39.807383627608345,-42.18603604289552,-0.0677143435680506,0.8939017793595437,62.732078634430344,13,4.414125200642054,0.33182929533103017,0.4435976320714883,1.3650636890031345,1.4302343378555735,2.226978060700099,2.3611615406429682,1.2543175921335776,1.233992629190263,48.95666131621188
H4,WICK_L20_ACTIVITY_RR15,CHFJPY,183,31.693989071038253,-43.96435194543281,-0.24024236035755633,0.6527650991338563,54.278952836342555,11,9.502732240437158,0.28222936210693284,1.0542169025536139,1.5402430529811275,1.5974141021925727,2.0499874263665703,2.1926879754891937,0.9494901150567637,0.9944349507781731,42.62295081967213
H4,CLOSEFAIL_L20_W6_BODY_RR15,AUDJPY,538,38.47583643122677,-45.72549122212072,-0.08499161937197161,0.8630022000493835,58.74887742145909,14,9.853159851301115,0.8781914024251993,0.48389486840953083,1.2449747925060661,1.2906340299988999,2.0318240592516714,2.3302579727525994,0.9988639501362317,1.0005739125116178,44.98141263940521
H4,CLOSEFAIL_L20_W6_BODY_RR15,XAUUSD,460,37.608695652173914,-47.96703234548113,-0.10427615727278507,0.8333456311495786,55.34615265309309,16,10.197826086956521,0.910032911717824,0.45232577889938835,1.2309018489825418,1.281866616459426,2.160964801271583,2.179366328611395,1.0465110797147479,1.020010899709077,49.78260869565217
H4,WICK_L20_BODY_RR15,CHFJPY,306,35.294117647058826,-50.16315194876201,-0.16393186911360133,0.7533884560800755,63.6491694617503,10,7.46078431372549,0.2417848752783662,0.8709864595430264,1.2997932362626565,1.334704561468671,2.1235533882292996,2.122331436250794,1.0222904167478497,0.9902738011591898,43.13725490196079
H4,WICK_L120_RAW_RR15,GBPJPY,444,37.83783783783784,-50.750817376700454,-0.11430364274031633,0.8238937035856378,58.90291359530053,15,3.9684684684684686,0.30172745953978936,0.4298893832164761,1.2453522779864683,1.304101672335226,2.2275771461238016,2.4619364639517243,1.2080846258849702,1.149588562174336,47.52252252252252
H4,WICK_L20_BODY_RR15,SILVER,227,37.44493392070485,-52.9794005697137,-0.2333894298225273,0.6758005634134187,61.188936485948304,15,9.026431718061675,0.2708643936736521,0.976470145145497,1.4925506147726593,1.5639073368126641,2.1183658568621104,2.0651019209209074,1.0900448559744076,1.0484560502130822,46.69603524229075
H4,CLOSEFAIL_L20_W6_BODY_RR15,SILVER,411,40.38929440389295,-63.98045493903319,-0.15567020666431433,0.7647882075613935,69.26795487882521,12,10.671532846715328,0.926205406469623,0.47638051857433306,1.297783672381472,1.3638263777131858,2.0786227408390006,2.0732795010765157,1.0951371274048427,1.02221420185,49.63503649635037
H4,WICK_L55_RAW_RR15,CHFJPY,715,38.6013986013986,-73.38520868725388,-0.10263665550664879,0.8430836285762723,87.48441971009568,9,4.0531468531468535,0.2821378534371525,0.42871078164417087,1.2359750552946556,1.284862718385359,2.4896531449672974,2.0649207201419335,1.1826367948733558,1.109279741830925,49.790209790209786
H4,WICK_L55_RAW_RR15,AUDJPY,624,37.17948717948718,-73.60830720227452,-0.11796203077287583,0.8200321369716258,95.3244582961682,13,3.7836538461538463,0.29690780263174105,0.43769384039810105,1.2553516149156692,1.304881877124936,2.136357199343241,2.529283823412145,1.1852475336210107,1.1664333058573515,46.63461538461539
H4,WICK_L20_RAW_RR15,XAUUSD,993,38.972809667673715,-90.85543410103557,-0.09149590543910933,0.8587088192041973,94.16930333936091,10,4.520644511581067,0.32170033650463553,0.4564661837949721,1.3254846118173884,1.372030448893375,2.148111989146172,2.425445074247955,1.2349433450855811,1.2456053200373256,48.338368580060425
H4,WICK_L55_RAW_RR15,GBPJPY,664,36.44578313253012,-95.79336778893065,-0.1442671201640522,0.7827482952307261,103.22916797533226,16,3.8689759036144578,0.29518034033872176,0.4338976023297093,1.2392306035213432,1.2956604520813748,2.2035162410091917,2.4793742259348077,1.1728498678569932,1.1927074600018073,46.98795180722892
H4,WICK_L55_RAW_RR15,EURJPY,660,35.75757575757576,-96.93823034432546,-0.14687610658231132,0.7791078946144828,106.9886402666498,16,4.140909090909091,0.2933866236272745,0.45898381699487895,1.2528949997226781,1.3109168782046872,2.3172998728065655,2.3960755833105583,1.1788013883197423,1.1843988450228218,48.18181818181818
H4,WICK_L20_RAW_RR15,GBPJPY,1037,37.51205400192864,-119.8019996777272,-0.11552748281362314,0.8229597134198713,126.55014800762699,16,4.017357762777242,0.29653637139989,0.43507342864509696,1.223017170260649,1.273603453109137,2.1969528778876777,2.4035523435127693,1.1859830515118726,1.1602536358132653,48.02314368370299
H4,WICK_L20_RAW_RR15,AUDJPY,1052,37.452471482889734,-122.88170136725648,-0.11680770091944533,0.8217877531726094,144.47481583919637,14,3.8631178707224336,0.28019365099229576,0.4206995545682324,1.1867310177079073,1.2202803769565311,2.1250705062065616,2.3699833811054893,1.17746148984941,1.1872376989451356,47.43346007604563
H4,WICK_L120_RAW_RR15,SILVER,396,37.37373737373738,-123.2384269445914,-0.31120814884997827,0.5978655933470198,129.2165664020257,11,4.866161616161616,0.33803726860712663,0.49650394737908016,1.4402544669144293,1.5133122371402468,2.186932035694224,2.115739794847623,1.260695326124214,1.1582435814045946,50.0
H4,WICK_L20_RAW_RR15,EURJPY,1098,36.79417122040073,-135.72103496396818,-0.12360749996718413,0.8117221523104083,146.15868462194675,16,3.748633879781421,0.2897561767747658,0.4361198671868141,1.2073876375628219,1.2509301872452987,2.2056442580555515,2.410411548817592,1.162927513166172,1.1597326466561202,46.26593806921676
H4,WICK_L20_RAW_RR15,CHFJPY,1176,37.84013605442177,-148.58785721834485,-0.12635021872308236,0.8098339737440626,170.45597987883906,15,3.9591836734693877,0.27815349919522125,0.42122295838457413,1.187718195361113,1.2201988032525726,2.2859254974285736,2.0576340449997117,1.1724386732721759,1.1010841434259506,48.80952380952381
H4,WICK_L55_RAW_RR15,SILVER,613,37.19412724306688,-195.95135024054784,-0.31965962518849567,0.5900456831071226,200.91359825153697,11,5.117455138662317,0.32759724583861527,0.4873813976924294,1.4105112567634153,1.4784316488516376,2.1736733534212713,2.3027425735387133,1.247838435756504,1.19500964747967,50.57096247960848
H4,WICK_L20_RAW_RR15,SILVER,978,38.24130879345603,-293.2494906576375,-0.29984610496690955,0.610950683730725,296.7267082698804,11,4.751533742331288,0.3284052434317065,0.4669698099805806,1.3459127997870357,1.3985241732211524,2.1242262646304244,2.311277814639989,1.2364545957879889,1.1699035778118838,49.79550102249489
