signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year
33754,2019-09-17 17:00:00,18,0.08128740963706917,1.0825784754724266,0.29545454545454,0.6704545454545501,0.03409090909091001,0.9659090909090899,1.9084120708275585,63.095867059803155,1.3748671049175365,0.606638487110638,True,False,False,False,True,False,-0.22083166908107293,0.7780329072679438,failed_high_sweep,48,0,0.6643095190398722,2.854070526245448,3.2354333982868524,2.435801569812938,0.0,999.0,18.084,33755,2019-09-17 18:00:00,17.998,18.104321852409267,17.891678147590735,0.10632185240926617,1.307974419211664,33763,2019-09-18 03:00:00,17.94,TIME,8,0.4232431901842627,0.0,0.3103783394684504,IS_2014_2024,2019
34295,2019-10-21 06:00:00,7,0.06322181745612444,1.3919245529610476,0.02272727272725988,0.8522727272727099,0.12500000000003028,0.8522727272727099,2.36550290816761,66.74436211700154,2.058712074934182,2.885656820514292,True,False,False,False,True,False,-0.11876925131341566,0.43705279879803627,failed_high_sweep,48,0,0.8857701700661262,3.274186164351531,3.369090111144332,3.764523222780966,0.0,999.0,17.767,34296,2019-10-21 07:00:00,17.693,17.78280545436403,17.603194545635972,0.0898054543640292,1.4204820104444742,34301,2019-10-21 12:00:00,17.78280545436403,SL,5,1.180329198829325,0.0,-1.278379528025813,IS_2014_2024,2019
34850,2019-11-22 10:00:00,11,0.04678294858490862,0.7481358285161732,0.14285714285711384,0.7714285714285976,0.08571428571428862,0.7714285714285976,2.1473683191146566,66.09212840787475,1.600393538567581,2.5359030476681155,True,False,False,True,False,False,-0.27353944975498884,-0.08170466741769893,failed_high_sweep,48,0,0.4488814971097191,2.86429145774763,3.0352939328370976,3.249047026698818,0.0,999.0,17.225,34851,2019-11-22 11:00:00,17.198,17.236695737146228,17.159304262853773,0.038695737146227316,0.8271333534267633,34852,2019-11-22 12:00:00,17.159304262853773,TP,1,0.516852797620099,0.0,0.3539340029748074,IS_2014_2024,2019
36926,2020-04-02 07:00:00,8,0.09893691809935021,1.26343130957928,0.0799999999999983,0.8799999999999955,0.04000000000000625,0.9599999999999937,2.475595522436779,64.00505233360698,1.5673055928766058,1.4166196635979458,True,False,False,True,False,False,-0.47151799946266465,-1.5291063498181652,failed_high_sweep,48,0,0.44472782097191144,3.3657810087192037,3.6993268744481282,3.406210810625736,0.0,999.0,14.282,36927,2020-04-02 08:00:00,14.163,14.306734229524837,14.019265770475164,0.14373422952483672,1.4527866067194661,36931,2020-04-02 12:00:00,14.306734229524837,SL,4,2.2541603421195777,-0.24350497522896783,-1.1739321251635502,IS_2014_2024,2020
40014,2020-10-09 03:00:00,4,0.15439049505343883,0.9456540698924671,0.21232876712330784,0.5821917808219103,0.20547945205478185,0.7945205479452181,1.965917685996009,68.3090888852533,1.9427036008031107,2.6963250414783038,True,False,False,False,True,False,-0.295888022241886,0.07274536467303673,failed_high_sweep,48,0,0.44691870426425057,3.685460039512487,3.3421746579761686,3.620689212807512,0.0,999.0,24.397,40015,2020-10-09 04:00:00,24.286,24.435597623763357,24.136402376236646,0.1495976237633556,0.9689561764250819,40017,2020-10-09 06:00:00,24.136402376236646,TP,2,0.29412231887853596,0.0,0.832885046091715,IS_2014_2024,2020
40599,2020-11-13 14:00:00,15,0.13683428482727827,1.045059724472574,0.24475524475525065,0.5314685314685209,0.22377622377622847,0.7762237762237715,2.6700131220059276,73.18143750395124,2.5557174329101127,2.545507184414053,True,False,False,False,True,False,-0.09727347640137228,0.1485939077691175,failed_high_sweep,48,0,0.306940618376552,3.960995599049961,4.282552437349224,3.880606389475151,0.0,999.0,24.807,40600,2020-11-13 15:00:00,24.701,24.841208571206817,24.560791428793184,0.1402085712068164,1.0246596559027394,40608,2020-11-16 00:00:00,24.722,TIME,8,0.37800827398649195,0.0,-0.3280826528939522,IS_2014_2024,2020
40866,2020-12-01 12:00:00,13,0.14727598124648997,1.3172548460248175,0.10309278350515294,0.7989690721649582,0.09793814432988888,0.7989690721649582,1.938843388184074,78.96252175550165,3.1597788508304894,2.591832545586478,True,False,False,True,False,False,-0.7475950783565345,-0.4931527541617756,failed_high_sweep,48,0,0.6925772901780023,4.420272704959588,6.077026222640293,9.397323231434829,0.0,999.0,23.517,40867,2020-12-01 13:00:00,23.365,23.553818995311623,23.176181004688374,0.1888189953116246,1.282075961833897,40867,2020-12-01 13:00:00,23.553818995311623,SL,0,1.3822761823790637,0.0,-1.132401933178081,IS_2014_2024,2020
44123,2021-06-23 14:00:00,15,0.12355921669299992,1.2058995191772068,0.026845637583877577,0.8053691275167802,0.16778523489934213,0.8322147651006578,2.1569877040351217,68.93671883243297,1.7942095390872637,-0.0384590341972969,True,False,False,True,False,False,-1.1685845389969014,-0.4064623069629037,failed_high_sweep,48,0,0.6231829729976271,2.800276735807457,2.4522654651724323,3.941429972075828,0.0,999.0,26.285,44124,2021-06-23 15:00:00,26.152,26.31588980417325,25.988110195826753,0.16388980417324817,1.3264069533594989,44126,2021-06-23 17:00:00,25.988110195826753,TP,2,0.17084650348596334,0.0,0.8474584790303697,IS_2014_2024,2021
44288,2021-07-02 18:00:00,19,0.11745310902535802,0.8684316732559085,0.10784313725492893,0.7941176470588164,0.0980392156862547,0.9019607843137453,1.76749622340828,71.45237954338918,1.9826273290990328,3.2835753606847797,True,False,False,True,False,False,-0.33761205698060637,-0.32481463138405464,failed_high_sweep,48,0,0.3065052964432725,2.1966212911767258,4.767860166895189,4.912598779104502,0.0,999.0,26.559,44289,2021-07-02 19:00:00,26.47,26.58836327725634,26.351636722743656,0.11836327725634277,1.0077492050958672,44297,2021-07-05 04:00:00,26.55,TIME,8,0.8955480319325257,-0.3801854852543826,-0.8870994655935595,IS_2014_2024,2021
44463,2021-07-14 13:00:00,14,0.10423344586171077,2.110646905906561,0.2863636363636487,0.5318181818181724,0.18181818181817888,0.8181818181818211,2.087083901399906,63.30862773537472,1.563853127471831,1.6880784542727107,True,False,False,True,False,False,-0.2405012225425253,-0.2379182653563012,failed_high_sweep,48,0,1.007354205091743,4.182918413523933,4.710580140000573,4.825706334868209,0.0,999.0,26.458,44464,2021-07-14 14:00:00,26.275,26.484058361465426,26.06594163853457,0.2090583614654271,2.0056744717313704,44465,2021-07-14 15:00:00,26.06594163853457,TP,1,0.2870011970792411,0.0,0.8804161678836439,IS_2014_2024,2021
45131,2021-08-24 14:00:00,15,0.09005918031447423,1.3546647834678567,0.2540983606557573,0.6967213114753884,0.049180327868854366,0.9508196721311456,2.088466803096333,74.87585723668856,1.9822463461887188,3.9787895593157065,True,False,False,True,False,False,-0.4192338913508332,-1.541696047557131,failed_high_sweep,48,0,0.7328514402366983,3.8308143466918807,3.597634342980191,3.7752952981891106,0.0,999.0,23.944,45132,2021-08-24 15:00:00,23.827,23.966514795078616,23.687485204921387,0.13951479507861464,1.5491457349650333,45140,2021-08-25 00:00:00,23.723,TIME,8,0.8099499406950039,-0.30104334078928063,0.5662481886274874,IS_2014_2024,2021
47715,2022-02-01 12:00:00,13,0.10011566728572242,1.5082554418686278,0.19867549668872597,0.7615894039735241,0.0397350993377499,0.7615894039735241,2.222601337213862,71.68331925734054,2.6674258172083776,0.40016775170304203,True,False,False,True,False,False,-0.7399491311506954,-0.5446193165902126,failed_high_sweep,48,0,1.0088331101240413,4.7445121515735185,5.233946036683201,4.584697005415236,0.0,999.0,22.977,47716,2022-02-01 13:00:00,22.861,23.00202891682143,22.71997108317857,0.14102891682142982,1.4086598096474163,47716,2022-02-01 13:00:00,23.00202891682143,SL,0,1.2266987785139845,0.0,-1.1772686096118643,IS_2014_2024,2022
50356,2022-07-13 15:00:00,16,0.13889115201842625,1.5263751284306029,0.32547169811320353,0.4905660377358459,0.1839622641509506,0.8160377358490494,2.410069624492035,64.3051638798211,1.4952891502608443,0.5487883986878933,True,False,False,True,False,False,-0.8910305216975054,-1.2820916981827448,failed_high_sweep,48,0,0.5543909664582726,3.2183475585305614,3.189548027805446,3.1463487317177856,0.0,999.0,19.4,50357,2022-07-13 16:00:00,19.227,19.434722788004606,19.019277211995394,0.20772278800460597,1.4955797038608194,50365,2022-07-14 01:00:00,19.095,TIME,8,0.505481372595828,0.0,0.5151095892166956,IS_2014_2024,2022
50582,2022-07-27 11:00:00,12,0.08300369497759243,1.2409086128973812,0.05825242718446736,0.8932038834951547,0.04854368932037797,0.8932038834951547,1.9690313243911324,62.76480803092393,1.3207199062085908,1.5720983848559695,True,False,False,True,False,False,-0.6188142903175877,-2.044204303203272,failed_high_sweep,48,0,0.4939539138717701,2.5059125386665424,2.289054722820393,4.216679752563871,0.0,999.0,18.85,50583,2022-07-27 12:00:00,18.758,18.8707509237444,18.6452490762556,0.11275092374440021,1.358384392102524,50584,2022-07-27 13:00:00,18.6452490762556,TP,1,0.798219624382188,0.0,0.7782723265604841,IS_2014_2024,2022
51293,2022-09-08 11:00:00,12,0.09238926496224502,1.417913651045211,0.0,0.8091603053435227,0.19083969465647738,0.8091603053435227,1.6684526933047414,71.19786803271089,1.8319968541686542,4.088503603081769,True,False,False,True,False,False,-0.29179621642436654,-1.3429682443007878,failed_high_sweep,48,0,0.9200203079301064,2.478642947246959,3.2254829619196546,5.996367654038538,0.0,999.0,18.73,51294,2022-09-08 12:00:00,18.625,18.753097316240563,18.496902683759437,0.12809731624056298,1.3864956745019035,51294,2022-09-08 12:00:00,18.496902683759437,TP,0,0.718203961644485,0.0,0.8048358799878924,IS_2014_2024,2022
51985,2022-10-20 15:00:00,16,0.13951591237459332,0.9963021252141564,0.2661870503597065,0.5035971223021627,0.23021582733813079,0.7697841726618693,2.0930261256827802,64.70887934766407,2.178341680751213,1.5855725730731505,True,False,False,True,False,False,-0.5120284591590596,-0.4974352708458194,failed_high_sweep,48,0,0.4372261125040559,3.039079863962617,5.010181190825156,3.956537936102277,0.0,999.0,18.993,51986,2022-10-20 16:00:00,18.886,19.027878978093646,18.744121021906352,0.14187897809364713,1.0169376071792378,51987,2022-10-20 17:00:00,18.744121021906352,TP,1,0.042289563123579385,0.0,0.8237934869850776,IS_2014_2024,2022
55983,2023-06-27 03:00:00,4,0.08907373409530729,0.8083190935159457,0.2083333333333436,0.6249999999999815,0.1666666666666749,0.8333333333333252,1.9237110064016585,66.38967391732214,1.5771694097480333,1.3794336750535374,True,False,False,True,False,False,-0.7376331615731999,-0.6933515414157677,failed_high_sweep,48,0,0.2133064274555807,2.469863896854294,2.3126907397817544,3.143463141450909,0.0,999.0,22.982,55984,2023-06-27 04:00:00,22.926,23.004268433523826,22.84773156647617,0.07826843352382795,0.8786926282901999,55985,2023-06-27 05:00:00,23.004268433523826,SL,1,1.047676519232198,-0.34496665877158733,-1.31941357293667,IS_2014_2024,2023
59226,2024-01-12 15:00:00,16,0.1359341561295807,1.6405001240999488,0.07174887892377517,0.7802690582959654,0.1479820627802594,0.8520179372197406,2.110592288647197,71.81374633151299,2.428178364352874,2.5085356113719537,True,False,False,True,False,False,-0.42099836397967505,-0.2501631331657843,failed_high_sweep,48,0,0.3972511511273326,4.686092282742928,5.00977840588373,4.693448785541565,0.0,999.0,23.523,59227,2024-01-12 16:00:00,23.328,23.556983539032395,23.099016460967604,0.2289835390323951,1.6845180457376294,59228,2024-01-12 17:00:00,23.099016460967604,TP,1,0.1659507934962271,0.0,0.8908218463840526,IS_2014_2024,2024
59776,2024-02-15 15:00:00,16,0.11809058321658591,1.6851470674424776,0.2864321608040108,0.5728643216080394,0.14070351758794983,0.8592964824120501,1.9626064631339066,78.02178717521384,2.6226304174373554,3.509814973593419,False,False,True,True,False,False,-0.10560958829875242,-0.3913420598091917,failed_high_sweep,48,0,0.4742122400843194,4.0985486464429925,5.428036533822223,7.672076598506916,0.0,999.0,23.03,59777,2024-02-15 16:00:00,22.861,23.059522645804147,22.662477354195854,0.1985226458041467,1.6811047959687275,59785,2024-02-16 01:00:00,22.981,TIME,8,0.6095022535583758,-0.14607905250572764,-0.730395262528656,IS_2014_2024,2024
61678,2024-06-12 13:00:00,14,0.19020007316392254,2.991586651544611,0.10544815465729142,0.6467486818980653,0.2478031634446433,0.7521968365553567,2.446681474657527,67.67469453699836,2.005332597791146,0.7090646250180442,True,False,False,False,True,False,-0.5030654391078582,0.6260649946232547,failed_high_sweep,48,0,1.1146157647231245,4.579388354121892,4.3848563574485215,4.40062922204366,0.0,999.0,30.246,61679,2024-06-12 14:00:00,29.82,30.29355001829098,29.34644998170902,0.47355001829097887,2.489746772509668,61687,2024-06-12 23:00:00,29.525,TIME,8,0.7433216902205025,-0.4709111844294635,0.5701615237486796,IS_2014_2024,2024
63161,2024-09-11 07:00:00,8,0.13611195682542618,1.050605717052536,0.44755244755244583,0.4825174825174737,0.06993006993008052,0.9300699300699194,2.042579821308117,66.4010617556192,1.9408096362233147,2.473181831598118,False,False,True,True,False,False,-0.17701775610363027,-0.1743992312308205,failed_high_sweep,48,0,0.3012226181759032,3.048960647390206,3.3795708380710847,3.416305303702285,0.0,999.0,28.866,63162,2024-09-11 08:00:00,28.733,28.900027989206357,28.565972010793644,0.16702798920635686,1.2271367857901185,63166,2024-09-11 12:00:00,28.565972010793644,TP,4,0.6346241758861088,-0.2275067800346484,0.8503244868192985,IS_2014_2024,2024
68715,2026-02-18 15:00:00,16,0.9075446414992565,0.8208962578075173,0.0832214765100634,0.8187919463087191,0.09798657718121753,0.8187919463087191,1.7244512663585656,69.18335666673423,2.345251997823729,1.1051740168588735,True,False,False,False,True,False,-0.9991838960010664,0.7817786029128273,failed_high_sweep,48,0,0.6181514102416379,2.842835362608564,3.9678488917649006,6.622263771037789,0.0,999.0,78.274,68716,2026-02-18 16:00:00,77.668,78.50088616037482,76.8351138396252,0.8328861603748123,0.9177357479615449,68719,2026-02-18 19:00:00,76.8351138396252,TP,3,0.7744155572350194,0.0,0.9699838931304186,OOS_2025_2026,2026
69002,2026-03-10 02:00:00,3,1.2504091319617479,1.0348612841381444,0.4528593508500772,0.47140649149922786,0.07573415765069491,0.9242658423493051,1.8520988697619523,70.30522883714018,2.3382217912592065,3.2771077570174127,False,False,True,False,True,False,-0.0004427385705212134,0.729758405472067,failed_high_sweep,48,0,0.37507723513198205,2.8534660446714883,5.127121864458768,7.1640551648450685,0.0,999.0,89.826,69003,2026-03-10 03:00:00,88.644,90.13860228299043,87.14939771700958,1.494602282990428,1.1952906011215458,69011,2026-03-10 11:00:00,88.339,TIME,8,0.5125109259617643,-0.20005322044721333,0.18734080844555645,OOS_2025_2026,2026
69865,2026-05-01 14:00:00,15,0.7007863960768222,1.889306081585033,0.38519637462236095,0.5490936555891276,0.06570996978851149,0.9342900302114885,2.1934939011425167,69.60981784789271,2.4566752260462135,2.6348190996486878,True,False,False,False,True,False,-0.3060624797459004,0.013047157887792612,failed_high_sweep,48,0,0.833349510306395,5.495255075667652,4.018342844217119,5.736412725054278,0.0,999.0,76.962,69866,2026-05-01 15:00:00,75.725,77.1371965990192,74.31280340098078,1.412196599019211,2.0151598360428244,69874,2026-05-04 00:00:00,75.584,TIME,8,0.43478365577883094,-0.06868732021262208,0.0821415375738399,OOS_2025_2026,2026
